,법정동코드,법정동명,폐지여부,address1,address2,address3,address4,address5
28294,4680032030,전라남도 장흥군 안양면 수락리,존재,전라남도,장흥군,안양면,수락리,
28295,4680032031,전라남도 장흥군 안양면 수문리,존재,전라남도,장흥군,안양면,수문리,
28296,4680032032,전라남도 장흥군 안양면 사촌리,존재,전라남도,장흥군,안양면,사촌리,
28297,4680032033,전라남도 장흥군 안양면 해창리,존재,전라남도,장흥군,안양면,해창리,
28298,4680033000,전라남도 장흥군 장동면,존재,전라남도,장흥군,장동면,,
28300,4680033021,전라남도 장흥군 장동면 봉동리,존재,전라남도,장흥군,장동면,봉동리,
28301,4680033022,전라남도 장흥군 장동면 조양리,존재,전라남도,장흥군,장동면,조양리,
28302,4680033023,전라남도 장흥군 장동면 배산리,존재,전라남도,장흥군,장동면,배산리,
28303,4680033024,전라남도 장흥군 장동면 반산리,존재,전라남도,장흥군,장동면,반산리,
28304,4680033025,전라남도 장흥군 장동면 북교리,존재,전라남도,장흥군,장동면,북교리,
28305,4680033026,전라남도 장흥군 장동면 만년리,존재,전라남도,장흥군,장동면,만년리,
28306,4680033027,전라남도 장흥군 장동면 하산리,존재,전라남도,장흥군,장동면,하산리,
28307,4680033028,전라남도 장흥군 장동면 용곡리,존재,전라남도,장흥군,장동면,용곡리,
28308,4680034000,전라남도 장흥군 장평면,존재,전라남도,장흥군,장평면,,
28309,4680034021,전라남도 장흥군 장평면 용강리,존재,전라남도,장흥군,장평면,용강리,
28310,4680034022,전라남도 장흥군 장평면 등촌리,존재,전라남도,장흥군,장평면,등촌리,
28311,4680034023,전라남도 장흥군 장평면 양촌리,존재,전라남도,장흥군,장평면,양촌리,
28312,4680034024,전라남도 장흥군 장평면 축내리,존재,전라남도,장흥군,장평면,축내리,
28313,4680034025,전라남도 장흥군 장평면 제산리,존재,전라남도,장흥군,장평면,제산리,
28314,4680034026,전라남도 장흥군 장평면 봉림리,존재,전라남도,장흥군,장평면,봉림리,
28315,4680034027,전라남도 장흥군 장평면 우산리,존재,전라남도,장흥군,장평면,우산리,
28316,4680034028,전라남도 장흥군 장평면 병동리,존재,전라남도,장흥군,장평면,병동리,
28317,4680034029,전라남도 장흥군 장평면 청용리,존재,전라남도,장흥군,장평면,청용리,
28318,4680034030,전라남도 장흥군 장평면 기동리,존재,전라남도,장흥군,장평면,기동리,
28319,4680034031,전라남도 장흥군 장평면 선정리,존재,전라남도,장흥군,장평면,선정리,
28320,4680034032,전라남도 장흥군 장평면 녹양리,존재,전라남도,장흥군,장평면,녹양리,
28321,4680034033,전라남도 장흥군 장평면 임리,존재,전라남도,장흥군,장평면,임리,
28322,4680034034,전라남도 장흥군 장평면 내동리,존재,전라남도,장흥군,장평면,내동리,
28323,4680034035,전라남도 장흥군 장평면 어곡리,존재,전라남도,장흥군,장평면,어곡리,
28324,4680034036,전라남도 장흥군 장평면 복흥리,존재,전라남도,장흥군,장평면,복흥리,
28325,4680034037,전라남도 장흥군 장평면 진산리,존재,전라남도,장흥군,장평면,진산리,
28326,4680034038,전라남도 장흥군 장평면 두봉리,존재,전라남도,장흥군,장평면,두봉리,
28327,4680034039,전라남도 장흥군 장평면 광평리,존재,전라남도,장흥군,장평면,광평리,
28328,4680035000,전라남도 장흥군 유치면,존재,전라남도,장흥군,유치면,,
28329,4680035021,전라남도 장흥군 유치면 대리,존재,전라남도,장흥군,유치면,대리,
28330,4680035022,전라남도 장흥군 유치면 오복리,존재,전라남도,장흥군,유치면,오복리,
28331,4680035023,전라남도 장흥군 유치면 신월리,존재,전라남도,장흥군,유치면,신월리,
28332,4680035024,전라남도 장흥군 유치면 단산리,존재,전라남도,장흥군,유치면,단산리,
28333,4680035025,전라남도 장흥군 유치면 늑용리,존재,전라남도,장흥군,유치면,늑용리,
28334,4680035026,전라남도 장흥군 유치면 송정리,존재,전라남도,장흥군,유치면,송정리,
28335,4680035027,전라남도 장흥군 유치면 신풍리,존재,전라남도,장흥군,유치면,신풍리,
28336,4680035028,전라남도 장흥군 유치면 조양리,존재,전라남도,장흥군,유치면,조양리,
28337,4680035029,전라남도 장흥군 유치면 반월리,존재,전라남도,장흥군,유치면,반월리,
28338,4680035030,전라남도 장흥군 유치면 관동리,존재,전라남도,장흥군,유치면,관동리,
28339,4680035031,전라남도 장흥군 유치면 용문리,존재,전라남도,장흥군,유치면,용문리,
28340,4680035032,전라남도 장흥군 유치면 봉덕리,존재,전라남도,장흥군,유치면,봉덕리,
28341,4680035033,전라남도 장흥군 유치면 대천리,존재,전라남도,장흥군,유치면,대천리,
28342,4680035034,전라남도 장흥군 유치면 운월리,존재,전라남도,장흥군,유치면,운월리,
28343,4680035035,전라남도 장흥군 유치면 덕산리,존재,전라남도,장흥군,유치면,덕산리,
28344,4680035036,전라남도 장흥군 유치면 원등리,존재,전라남도,장흥군,유치면,원등리,
28345,4680036000,전라남도 장흥군 부산면,존재,전라남도,장흥군,부산면,,
28346,4680036021,전라남도 장흥군 부산면 내안리,존재,전라남도,장흥군,부산면,내안리,
28347,4680036022,전라남도 장흥군 부산면 구룡리,존재,전라남도,장흥군,부산면,구룡리,
28348,4680036023,전라남도 장흥군 부산면 유량리,존재,전라남도,장흥군,부산면,유량리,
28349,4680036024,전라남도 장흥군 부산면 지천리,존재,전라남도,장흥군,부산면,지천리,
28350,4680036025,전라남도 장흥군 부산면 용반리,존재,전라남도,장흥군,부산면,용반리,
28351,4680036026,전라남도 장흥군 부산면 금자리,존재,전라남도,장흥군,부산면,금자리,
28352,4680036027,전라남도 장흥군 부산면 호계리,존재,전라남도,장흥군,부산면,호계리,
28353,4680036028,전라남도 장흥군 부산면 기동리,존재,전라남도,장흥군,부산면,기동리,
28354,4680036029,전라남도 장흥군 부산면 부춘리,존재,전라남도,장흥군,부산면,부춘리,
28355,4680037000,전라남도 장흥군 회진면,존재,전라남도,장흥군,회진면,,
28356,4680037021,전라남도 장흥군 회진면 진목리,존재,전라남도,장흥군,회진면,진목리,
28357,4680037022,전라남도 장흥군 회진면 회진리,존재,전라남도,장흥군,회진면,회진리,
28358,4680037023,전라남도 장흥군 회진면 덕산리,존재,전라남도,장흥군,회진면,덕산리,
28359,4680037024,전라남도 장흥군 회진면 신상리,존재,전라남도,장흥군,회진면,신상리,
28360,4680037025,전라남도 장흥군 회진면 대리,존재,전라남도,장흥군,회진면,대리,
28361,4681000000,전라남도 강진군,존재,전라남도,강진군,,,
28362,4681025000,전라남도 강진군 강진읍,존재,전라남도,강진군,강진읍,,
28363,4681025021,전라남도 강진군 강진읍 동성리,존재,전라남도,강진군,강진읍,동성리,
28364,4681025022,전라남도 강진군 강진읍 남성리,존재,전라남도,강진군,강진읍,남성리,
28365,4681025023,전라남도 강진군 강진읍 서성리,존재,전라남도,강진군,강진읍,서성리,
28366,4681025024,전라남도 강진군 강진읍 교촌리,존재,전라남도,강진군,강진읍,교촌리,
28367,4681025025,전라남도 강진군 강진읍 목리,존재,전라남도,강진군,강진읍,목리,
28368,4681025026,전라남도 강진군 강진읍 평동리,존재,전라남도,강진군,강진읍,평동리,
28369,4681025027,전라남도 강진군 강진읍 남포리,존재,전라남도,강진군,강진읍,남포리,
28370,4681025028,전라남도 강진군 강진읍 학명리,존재,전라남도,강진군,강진읍,학명리,
28371,4681025029,전라남도 강진군 강진읍 영파리,존재,전라남도,강진군,강진읍,영파리,
28372,4681025030,전라남도 강진군 강진읍 임천리,존재,전라남도,강진군,강진읍,임천리,
28373,4681025031,전라남도 강진군 강진읍 덕남리,존재,전라남도,강진군,강진읍,덕남리,
28374,4681025032,전라남도 강진군 강진읍 송전리,존재,전라남도,강진군,강진읍,송전리,
28375,4681025033,전라남도 강진군 강진읍 송덕리,존재,전라남도,강진군,강진읍,송덕리,
28376,4681025034,전라남도 강진군 강진읍 춘전리,존재,전라남도,강진군,강진읍,춘전리,
28377,4681025035,전라남도 강진군 강진읍 서산리,존재,전라남도,강진군,강진읍,서산리,
28378,4681031000,전라남도 강진군 군동면,존재,전라남도,강진군,군동면,,
28379,4681031021,전라남도 강진군 군동면 파산리,존재,전라남도,강진군,군동면,파산리,
28380,4681031022,전라남도 강진군 군동면 호계리,존재,전라남도,강진군,군동면,호계리,
28381,4681031023,전라남도 강진군 군동면 라천리,존재,전라남도,강진군,군동면,라천리,
28382,4681031024,전라남도 강진군 군동면 금강리,존재,전라남도,강진군,군동면,금강리,
28383,4681031025,전라남도 강진군 군동면 화산리,존재,전라남도,강진군,군동면,화산리,
28384,4681031026,전라남도 강진군 군동면 용소리,존재,전라남도,강진군,군동면,용소리,
28385,4681031027,전라남도 강진군 군동면 풍동리,존재,전라남도,강진군,군동면,풍동리,
28386,4681031028,전라남도 강진군 군동면 장산리,존재,전라남도,강진군,군동면,장산리,
28387,4681031029,전라남도 강진군 군동면 덕천리,존재,전라남도,강진군,군동면,덕천리,
28388,4681031030,전라남도 강진군 군동면 석교리,존재,전라남도,강진군,군동면,석교리,
28389,4681031031,전라남도 강진군 군동면 쌍덕리,존재,전라남도,강진군,군동면,쌍덕리,
28390,4681031032,전라남도 강진군 군동면 금사리,존재,전라남도,강진군,군동면,금사리,
28391,4681031033,전라남도 강진군 군동면 삼신리,존재,전라남도,강진군,군동면,삼신리,
28392,4681032000,전라남도 강진군 칠량면,존재,전라남도,강진군,칠량면,,
28393,4681032021,전라남도 강진군 칠량면 송로리,존재,전라남도,강진군,칠량면,송로리,
28394,4681032022,전라남도 강진군 칠량면 동백리,존재,전라남도,강진군,칠량면,동백리,
28395,4681032023,전라남도 강진군 칠량면 영동리,존재,전라남도,강진군,칠량면,영동리,
28396,4681032024,전라남도 강진군 칠량면 현평리,존재,전라남도,강진군,칠량면,현평리,
28397,4681032025,전라남도 강진군 칠량면 봉황리,존재,전라남도,강진군,칠량면,봉황리,
28398,4681032026,전라남도 강진군 칠량면 영복리,존재,전라남도,강진군,칠량면,영복리,
28399,4681032027,전라남도 강진군 칠량면 송정리,존재,전라남도,강진군,칠량면,송정리,
28400,4681032028,전라남도 강진군 칠량면 삼흥리,존재,전라남도,강진군,칠량면,삼흥리,
28401,4681032029,전라남도 강진군 칠량면 단월리,존재,전라남도,강진군,칠량면,단월리,
28402,4681032030,전라남도 강진군 칠량면 명주리,존재,전라남도,강진군,칠량면,명주리,
28403,4681032031,전라남도 강진군 칠량면 흥학리,존재,전라남도,강진군,칠량면,흥학리,
28404,4681032032,전라남도 강진군 칠량면 장계리,존재,전라남도,강진군,칠량면,장계리,
28405,4681033000,전라남도 강진군 대구면,존재,전라남도,강진군,대구면,,
28406,4681033021,전라남도 강진군 대구면 수동리,존재,전라남도,강진군,대구면,수동리,
28407,4681033022,전라남도 강진군 대구면 사당리,존재,전라남도,강진군,대구면,사당리,
28408,4681033023,전라남도 강진군 대구면 용운리,존재,전라남도,강진군,대구면,용운리,
28409,4681033024,전라남도 강진군 대구면 계율리,존재,전라남도,강진군,대구면,계율리,
28414,4681033029,전라남도 강진군 대구면 구수리,존재,전라남도,강진군,대구면,구수리,
28415,4681033030,전라남도 강진군 대구면 저두리,존재,전라남도,강진군,대구면,저두리,
28416,4681034000,전라남도 강진군 도암면,존재,전라남도,강진군,도암면,,
28425,4681034021,전라남도 강진군 도암면 덕서리,존재,전라남도,강진군,도암면,덕서리,
28426,4681034022,전라남도 강진군 도암면 계라리,존재,전라남도,강진군,도암면,계라리,
28427,4681034023,전라남도 강진군 도암면 지석리,존재,전라남도,강진군,도암면,지석리,
28428,4681034024,전라남도 강진군 도암면 강정리,존재,전라남도,강진군,도암면,강정리,
28429,4681034025,전라남도 강진군 도암면 덕년리,존재,전라남도,강진군,도암면,덕년리,
28430,4681034026,전라남도 강진군 도암면 만덕리,존재,전라남도,강진군,도암면,만덕리,
28431,4681034027,전라남도 강진군 도암면 학장리,존재,전라남도,강진군,도암면,학장리,
28432,4681034028,전라남도 강진군 도암면 신기리,존재,전라남도,강진군,도암면,신기리,
28433,4681034029,전라남도 강진군 도암면 용흥리,존재,전라남도,강진군,도암면,용흥리,
28434,4681034030,전라남도 강진군 도암면 항촌리,존재,전라남도,강진군,도암면,항촌리,
28435,4681034031,전라남도 강진군 도암면 석문리,존재,전라남도,강진군,도암면,석문리,
28436,4681034032,전라남도 강진군 도암면 봉황리,존재,전라남도,강진군,도암면,봉황리,
28437,4681035000,전라남도 강진군 신전면,존재,전라남도,강진군,신전면,,
28438,4681035021,전라남도 강진군 신전면 수양리,존재,전라남도,강진군,신전면,수양리,
28439,4681035022,전라남도 강진군 신전면 용월리,존재,전라남도,강진군,신전면,용월리,
28440,4681035023,전라남도 강진군 신전면 벌정리,존재,전라남도,강진군,신전면,벌정리,
28441,4681035024,전라남도 강진군 신전면 사초리,존재,전라남도,강진군,신전면,사초리,
28442,4681035025,전라남도 강진군 신전면 송천리,존재,전라남도,강진군,신전면,송천리,
28443,4681035026,전라남도 강진군 신전면 용화리,존재,전라남도,강진군,신전면,용화리,
28444,4681035027,전라남도 강진군 신전면 영관리,존재,전라남도,강진군,신전면,영관리,
28445,4681036000,전라남도 강진군 성전면,존재,전라남도,강진군,성전면,,
28446,4681036021,전라남도 강진군 성전면 월남리,존재,전라남도,강진군,성전면,월남리,
28447,4681036022,전라남도 강진군 성전면 월하리,존재,전라남도,강진군,성전면,월하리,
28448,4681036023,전라남도 강진군 성전면 송월리,존재,전라남도,강진군,성전면,송월리,
28449,4681036024,전라남도 강진군 성전면 월평리,존재,전라남도,강진군,성전면,월평리,
28450,4681036025,전라남도 강진군 성전면 영풍리,존재,전라남도,강진군,성전면,영풍리,
28451,4681036026,전라남도 강진군 성전면 명산리,존재,전라남도,강진군,성전면,명산리,
28452,4681036027,전라남도 강진군 성전면 수양리,존재,전라남도,강진군,성전면,수양리,
28453,4681036028,전라남도 강진군 성전면 성전리,존재,전라남도,강진군,성전면,성전리,
28454,4681036029,전라남도 강진군 성전면 도림리,존재,전라남도,강진군,성전면,도림리,
28455,4681036030,전라남도 강진군 성전면 금당리,존재,전라남도,강진군,성전면,금당리,
28456,4681036031,전라남도 강진군 성전면 송학리,존재,전라남도,강진군,성전면,송학리,
28457,4681037000,전라남도 강진군 작천면,존재,전라남도,강진군,작천면,,
28458,4681037021,전라남도 강진군 작천면 군자리,존재,전라남도,강진군,작천면,군자리,
28459,4681037022,전라남도 강진군 작천면 용상리,존재,전라남도,강진군,작천면,용상리,
28460,4681037023,전라남도 강진군 작천면 삼열리,존재,전라남도,강진군,작천면,삼열리,
28461,4681037024,전라남도 강진군 작천면 내기리,존재,전라남도,강진군,작천면,내기리,
28462,4681037025,전라남도 강진군 작천면 토마리,존재,전라남도,강진군,작천면,토마리,
28463,4681037026,전라남도 강진군 작천면 이남리,존재,전라남도,강진군,작천면,이남리,
28464,4681037027,전라남도 강진군 작천면 야흥리,존재,전라남도,강진군,작천면,야흥리,
28465,4681037028,전라남도 강진군 작천면 삼당리,존재,전라남도,강진군,작천면,삼당리,
28466,4681037029,전라남도 강진군 작천면 평기리,존재,전라남도,강진군,작천면,평기리,
28467,4681037030,전라남도 강진군 작천면 현산리,존재,전라남도,강진군,작천면,현산리,
28468,4681037031,전라남도 강진군 작천면 갈동리,존재,전라남도,강진군,작천면,갈동리,
28469,4681037032,전라남도 강진군 작천면 평리,존재,전라남도,강진군,작천면,평리,
28470,4681038000,전라남도 강진군 병영면,존재,전라남도,강진군,병영면,,
28471,4681038021,전라남도 강진군 병영면 상낙리,존재,전라남도,강진군,병영면,상낙리,
28472,4681038022,전라남도 강진군 병영면 지로리,존재,전라남도,강진군,병영면,지로리,
28473,4681038023,전라남도 강진군 병영면 박동리,존재,전라남도,강진군,병영면,박동리,
28474,4681038024,전라남도 강진군 병영면 성동리,존재,전라남도,강진군,병영면,성동리,
28475,4681038025,전라남도 강진군 병영면 삼인리,존재,전라남도,강진군,병영면,삼인리,
28476,4681038026,전라남도 강진군 병영면 성남리,존재,전라남도,강진군,병영면,성남리,
28477,4681038027,전라남도 강진군 병영면 한학리,존재,전라남도,강진군,병영면,한학리,
28478,4681038028,전라남도 강진군 병영면 상고리,존재,전라남도,강진군,병영면,상고리,
28479,4681038029,전라남도 강진군 병영면 중고리,존재,전라남도,강진군,병영면,중고리,
28480,4681038030,전라남도 강진군 병영면 하고리,존재,전라남도,강진군,병영면,하고리,
28481,4681038031,전라남도 강진군 병영면 도룡리,존재,전라남도,강진군,병영면,도룡리,
28482,4681038032,전라남도 강진군 병영면 삭양리,존재,전라남도,강진군,병영면,삭양리,
28483,4681039000,전라남도 강진군 옴천면,존재,전라남도,강진군,옴천면,,
28484,4681039021,전라남도 강진군 옴천면 봉림리,존재,전라남도,강진군,옴천면,봉림리,
28485,4681039022,전라남도 강진군 옴천면 황막리,존재,전라남도,강진군,옴천면,황막리,
28486,4681039023,전라남도 강진군 옴천면 영산리,존재,전라남도,강진군,옴천면,영산리,
28487,4681039024,전라남도 강진군 옴천면 월곡리,존재,전라남도,강진군,옴천면,월곡리,
28488,4681039025,전라남도 강진군 옴천면 기좌리,존재,전라남도,강진군,옴천면,기좌리,
28489,4681039026,전라남도 강진군 옴천면 개산리,존재,전라남도,강진군,옴천면,개산리,
28490,4681039027,전라남도 강진군 옴천면 정정리,존재,전라남도,강진군,옴천면,정정리,
28491,4681040000,전라남도 강진군 마량면,존재,전라남도,강진군,마량면,,
28493,4681040021,전라남도 강진군 마량면 영동리,존재,전라남도,강진군,마량면,영동리,
28494,4681040022,전라남도 강진군 마량면 상흥리,존재,전라남도,강진군,마량면,상흥리,
28495,4681040023,전라남도 강진군 마량면 원포리,존재,전라남도,강진군,마량면,원포리,
28496,4681040024,전라남도 강진군 마량면 마량리,존재,전라남도,강진군,마량면,마량리,
28497,4681040025,전라남도 강진군 마량면 수인리,존재,전라남도,강진군,마량면,수인리,
28498,4682000000,전라남도 해남군,존재,전라남도,해남군,,,
28499,4682025000,전라남도 해남군 해남읍,존재,전라남도,해남군,해남읍,,
28500,4682025021,전라남도 해남군 해남읍 해리,존재,전라남도,해남군,해남읍,해리,
28501,4682025022,전라남도 해남군 해남읍 평동리,존재,전라남도,해남군,해남읍,평동리,
28502,4682025023,전라남도 해남군 해남읍 읍내리,존재,전라남도,해남군,해남읍,읍내리,
28503,4682025024,전라남도 해남군 해남읍 고도리,존재,전라남도,해남군,해남읍,고도리,
28504,4682025025,전라남도 해남군 해남읍 남외리,존재,전라남도,해남군,해남읍,남외리,
28505,4682025026,전라남도 해남군 해남읍 성내리,존재,전라남도,해남군,해남읍,성내리,
28506,4682025027,전라남도 해남군 해남읍 수성리,존재,전라남도,해남군,해남읍,수성리,
28507,4682025028,전라남도 해남군 해남읍 신안리,존재,전라남도,해남군,해남읍,신안리,
28508,4682025029,전라남도 해남군 해남읍 연동리,존재,전라남도,해남군,해남읍,연동리,
28509,4682025030,전라남도 해남군 해남읍 안동리,존재,전라남도,해남군,해남읍,안동리,
28510,4682025031,전라남도 해남군 해남읍 백야리,존재,전라남도,해남군,해남읍,백야리,
28511,4682025032,전라남도 해남군 해남읍 내사리,존재,전라남도,해남군,해남읍,내사리,
28512,4682025033,전라남도 해남군 해남읍 남동리,존재,전라남도,해남군,해남읍,남동리,
28513,4682025034,전라남도 해남군 해남읍 남천리,존재,전라남도,해남군,해남읍,남천리,
28514,4682025035,전라남도 해남군 해남읍 용정리,존재,전라남도,해남군,해남읍,용정리,
28515,4682025036,전라남도 해남군 해남읍 구교리,존재,전라남도,해남군,해남읍,구교리,
28516,4682025037,전라남도 해남군 해남읍 복평리,존재,전라남도,해남군,해남읍,복평리,
28517,4682025038,전라남도 해남군 해남읍 부호리,존재,전라남도,해남군,해남읍,부호리,
28518,4682031000,전라남도 해남군 삼산면,존재,전라남도,해남군,삼산면,,
28519,4682031021,전라남도 해남군 삼산면 신흥리,존재,전라남도,해남군,삼산면,신흥리,
28520,4682031022,전라남도 해남군 삼산면 창리,존재,전라남도,해남군,삼산면,창리,
28521,4682031023,전라남도 해남군 삼산면 송정리,존재,전라남도,해남군,삼산면,송정리,
28522,4682031024,전라남도 해남군 삼산면 봉학리,존재,전라남도,해남군,삼산면,봉학리,
28523,4682031025,전라남도 해남군 삼산면 원진리,존재,전라남도,해남군,삼산면,원진리,
28524,4682031026,전라남도 해남군 삼산면 충리,존재,전라남도,해남군,삼산면,충리,
28525,4682031027,전라남도 해남군 삼산면 구림리,존재,전라남도,해남군,삼산면,구림리,
28526,4682031028,전라남도 해남군 삼산면 평활리,존재,전라남도,해남군,삼산면,평활리,
28527,4682031029,전라남도 해남군 삼산면 상가리,존재,전라남도,해남군,삼산면,상가리,
28528,4682032000,전라남도 해남군 화산면,존재,전라남도,해남군,화산면,,
28529,4682032021,전라남도 해남군 화산면 해창리,존재,전라남도,해남군,화산면,해창리,
28530,4682032022,전라남도 해남군 화산면 금풍리,존재,전라남도,해남군,화산면,금풍리,
28531,4682032023,전라남도 해남군 화산면 연곡리,존재,전라남도,해남군,화산면,연곡리,
28532,4682032024,전라남도 해남군 화산면 율동리,존재,전라남도,해남군,화산면,율동리,
28533,4682032025,전라남도 해남군 화산면 가좌리,존재,전라남도,해남군,화산면,가좌리,
28534,4682032026,전라남도 해남군 화산면 관동리,존재,전라남도,해남군,화산면,관동리,
28535,4682032027,전라남도 해남군 화산면 월호리,존재,전라남도,해남군,화산면,월호리,
28536,4682032028,전라남도 해남군 화산면 연정리,존재,전라남도,해남군,화산면,연정리,
28537,4682032029,전라남도 해남군 화산면 방축리,존재,전라남도,해남군,화산면,방축리,
28538,4682032030,전라남도 해남군 화산면 부길리,존재,전라남도,해남군,화산면,부길리,
28539,4682032031,전라남도 해남군 화산면 송산리,존재,전라남도,해남군,화산면,송산리,
28540,4682032032,전라남도 해남군 화산면 석호리,존재,전라남도,해남군,화산면,석호리,
28541,4682032033,전라남도 해남군 화산면 안호리,존재,전라남도,해남군,화산면,안호리,
28542,4682032034,전라남도 해남군 화산면 평호리,존재,전라남도,해남군,화산면,평호리,
28543,4682032035,전라남도 해남군 화산면 삼마리,존재,전라남도,해남군,화산면,삼마리,
28544,4682033000,전라남도 해남군 현산면,존재,전라남도,해남군,현산면,,
28545,4682033021,전라남도 해남군 현산면 만안리,존재,전라남도,해남군,현산면,만안리,
28546,4682033022,전라남도 해남군 현산면 구시리,존재,전라남도,해남군,현산면,구시리,
28547,4682033023,전라남도 해남군 현산면 고현리,존재,전라남도,해남군,현산면,고현리,
28548,4682033024,전라남도 해남군 현산면 덕흥리,존재,전라남도,해남군,현산면,덕흥리,
28549,4682033025,전라남도 해남군 현산면 일평리,존재,전라남도,해남군,현산면,일평리,
28550,4682033026,전라남도 해남군 현산면 읍호리,존재,전라남도,해남군,현산면,읍호리,
28551,4682033027,전라남도 해남군 현산면 백포리,존재,전라남도,해남군,현산면,백포리,
28552,4682033028,전라남도 해남군 현산면 초호리,존재,전라남도,해남군,현산면,초호리,
28553,4682033029,전라남도 해남군 현산면 황산리,존재,전라남도,해남군,현산면,황산리,
28554,4682033030,전라남도 해남군 현산면 구산리,존재,전라남도,해남군,현산면,구산리,
28555,4682033031,전라남도 해남군 현산면 조산리,존재,전라남도,해남군,현산면,조산리,
28556,4682033032,전라남도 해남군 현산면 월송리,존재,전라남도,해남군,현산면,월송리,
28557,4682034000,전라남도 해남군 송지면,존재,전라남도,해남군,송지면,,
28559,4682034021,전라남도 해남군 송지면 금강리,존재,전라남도,해남군,송지면,금강리,
28560,4682034022,전라남도 해남군 송지면 군곡리,존재,전라남도,해남군,송지면,군곡리,
28561,4682034023,전라남도 해남군 송지면 가차리,존재,전라남도,해남군,송지면,가차리,
28562,4682034024,전라남도 해남군 송지면 학가리,존재,전라남도,해남군,송지면,학가리,
28563,4682034025,전라남도 해남군 송지면 우근리,존재,전라남도,해남군,송지면,우근리,
28564,4682034026,전라남도 해남군 송지면 미야리,존재,전라남도,해남군,송지면,미야리,
28565,4682034027,전라남도 해남군 송지면 산정리,존재,전라남도,해남군,송지면,산정리,
28566,4682034028,전라남도 해남군 송지면 어란리,존재,전라남도,해남군,송지면,어란리,
28567,4682034029,전라남도 해남군 송지면 소죽리,존재,전라남도,해남군,송지면,소죽리,
28568,4682034030,전라남도 해남군 송지면 송호리,존재,전라남도,해남군,송지면,송호리,
28569,4682034031,전라남도 해남군 송지면 통호리,존재,전라남도,해남군,송지면,통호리,
28570,4682034032,전라남도 해남군 송지면 마봉리,존재,전라남도,해남군,송지면,마봉리,
28571,4682034033,전라남도 해남군 송지면 해원리,존재,전라남도,해남군,송지면,해원리,
28572,4682034034,전라남도 해남군 송지면 서정리,존재,전라남도,해남군,송지면,서정리,
28574,4682035000,전라남도 해남군 북평면,존재,전라남도,해남군,북평면,,
28583,4682035021,전라남도 해남군 북평면 남창리,존재,전라남도,해남군,북평면,남창리,
28584,4682035022,전라남도 해남군 북평면 이진리,존재,전라남도,해남군,북평면,이진리,
28585,4682035023,전라남도 해남군 북평면 서홍리,존재,전라남도,해남군,북평면,서홍리,
28586,4682035024,전라남도 해남군 북평면 평암리,존재,전라남도,해남군,북평면,평암리,
28587,4682035025,전라남도 해남군 북평면 영전리,존재,전라남도,해남군,북평면,영전리,
28588,4682035026,전라남도 해남군 북평면 오산리,존재,전라남도,해남군,북평면,오산리,
28589,4682035027,전라남도 해남군 북평면 동해리,존재,전라남도,해남군,북평면,동해리,
28590,4682035028,전라남도 해남군 북평면 와룡리,존재,전라남도,해남군,북평면,와룡리,
28591,4682036000,전라남도 해남군 북일면,존재,전라남도,해남군,북일면,,
28592,4682036021,전라남도 해남군 북일면 만수리,존재,전라남도,해남군,북일면,만수리,
28593,4682036022,전라남도 해남군 북일면 금당리,존재,전라남도,해남군,북일면,금당리,
28594,4682036023,전라남도 해남군 북일면 신월리,존재,전라남도,해남군,북일면,신월리,
28595,4682036024,전라남도 해남군 북일면 흥촌리,존재,전라남도,해남군,북일면,흥촌리,
28596,4682036025,전라남도 해남군 북일면 운전리,존재,전라남도,해남군,북일면,운전리,
28597,4682036026,전라남도 해남군 북일면 용일리,존재,전라남도,해남군,북일면,용일리,
28598,4682036027,전라남도 해남군 북일면 방산리,존재,전라남도,해남군,북일면,방산리,
28599,4682036028,전라남도 해남군 북일면 내동리,존재,전라남도,해남군,북일면,내동리,
28600,4682037000,전라남도 해남군 옥천면,존재,전라남도,해남군,옥천면,,
28601,4682037021,전라남도 해남군 옥천면 영춘리,존재,전라남도,해남군,옥천면,영춘리,
28602,4682037022,전라남도 해남군 옥천면 영신리,존재,전라남도,해남군,옥천면,영신리,
28603,4682037023,전라남도 해남군 옥천면 신계리,존재,전라남도,해남군,옥천면,신계리,
28604,4682037024,전라남도 해남군 옥천면 신죽리,존재,전라남도,해남군,옥천면,신죽리,
28605,4682037025,전라남도 해남군 옥천면 팔산리,존재,전라남도,해남군,옥천면,팔산리,
28606,4682037026,전라남도 해남군 옥천면 월평리,존재,전라남도,해남군,옥천면,월평리,
28607,4682037027,전라남도 해남군 옥천면 용산리,존재,전라남도,해남군,옥천면,용산리,
28608,4682037028,전라남도 해남군 옥천면 성산리,존재,전라남도,해남군,옥천면,성산리,
28609,4682037029,전라남도 해남군 옥천면 흑천리,존재,전라남도,해남군,옥천면,흑천리,
28610,4682037030,전라남도 해남군 옥천면 청신리,존재,전라남도,해남군,옥천면,청신리,
28611,4682037031,전라남도 해남군 옥천면 대산리,존재,전라남도,해남군,옥천면,대산리,
28612,4682037032,전라남도 해남군 옥천면 백호리,존재,전라남도,해남군,옥천면,백호리,
28613,4682037033,전라남도 해남군 옥천면 송산리,존재,전라남도,해남군,옥천면,송산리,
28614,4682037034,전라남도 해남군 옥천면 용동리,존재,전라남도,해남군,옥천면,용동리,
28616,4682038000,전라남도 해남군 계곡면,존재,전라남도,해남군,계곡면,,
